,X,Y,sigma_X,sigma_Y,Z,u,v,sigma_u,sigma_v,h,k,l,n,d_hkl,lambda_exp,lambda_the,lambda_error
0,-3.2598341972798344,11.803273993640468,1.8924333572540517,1.675843377678729,3.7702502503463293,-0.864620112943535,3.13063409850745,0.4905658439023006,0.4839015804903177,-1,3,1,11,170.05842856875023,100.08443401525486,102.5490909090909,2.4033922407181088
1,4.381853783632045,11.769450956786097,3.744790749337717,1.4621459949232505,3.9481347363579786,1.109854165634215,2.9810155282701976,0.7771350406819455,0.6645130973019726,1,3,1,11,170.05842856875023,102.00238660294725,102.5490909090909,0.5331147271001189
2,-11.32544480337643,4.3442328743190535,1.7509596392487614,2.7571563986423464,3.7057148986307418,-3.056210505444218,1.1723062872225394,0.6044558039306107,0.6476747777759124,-3,1,1,11,170.05842856875023,99.37156146141228,102.5490909090909,3.098544725760155
3,-11.904114193375817,-3.567078727583721,1.013378519913744,1.9934488627011324,3.873088153658408,-3.0735458944128426,-0.9209908440153526,0.4201400058058276,0.46432650311498086,-3,-1,1,11,170.05842856875023,101.20146485011404,102.5490909090909,1.314127748018296
4,12.43990479828446,4.053002892800815,0.7584771065398386,0.9197066790034902,4.252596788676879,2.9252490693233386,0.9530654078450348,0.3086096090620497,0.21979802514164093,3,1,1,11,170.05842856875023,105.13562809341624,102.5490909090909,2.522242919362674
5,12.698014175266714,-4.014391211649257,0.6725038152982017,2.10704240046456,4.390955781195256,2.8918565360296578,-0.9142408650165238,0.37178932904377215,0.41706103730084576,3,-1,1,11,170.05842856875023,106.5016595400858,102.5490909090909,3.8543185472983037
6,-3.9679639336326464,-12.284383242008133,2.351707959516789,1.7458985260954638,4.150639029498443,-0.9559886816060055,-2.9596366137126022,0.5269446859305564,0.48417718094528023,-1,-3,1,11,170.05842856875023,104.10642001784608,102.5490909090909,1.5186181515111932
7,4.2013940704451045,-12.551264142094135,1.5335097242923186,1.1067653388145973,4.342469507639244,0.967512624568587,-2.8903517042581495,0.33188778082398684,0.3592380288009635,1,-3,1,11,170.05842856875023,106.02687499053287,102.5490909090909,3.3913358476527113
8,-16.78846901887294,9.180668095267926,1.2574464823525933,2.024523608981989,8.270465520677913,-2.0299303560238804,1.110054575805233,0.23681330172207177,0.20303610400711475,-4,2,2,24,115.13010039371402,91.35555798836228,94.00333333333334,2.8166823995295194
9,-8.081409472473078,17.53494356988436,1.316651718932771,1.425703819415761,8.396655565825121,-0.9624557550466745,2.0883247422048137,0.17127538107210316,0.19851897350926972,-2,4,2,24,115.13010039371402,91.82957993900507,94.00333333333334,2.312421610221204
10,-17.702847065845166,-8.325672559082419,1.4398422743909458,1.94739404401906,8.583972949838795,-2.062313938929365,-0.9699089929260288,0.22240711905468674,0.204964457202851,-4,-2,2,24,115.13010039371402,92.52052920604763,94.00333333333334,1.5773952632378827
11,9.326834124935392,17.873062677285592,1.4528604632676017,1.4757165293849177,9.02658328868521,1.0332629552786097,1.9800473895465422,0.17044333939430323,0.1900654780924565,2,4,2,24,115.13010039371402,94.09574938026678,94.00333333333334,0.09831145732431835
12,-9.232911819417197,-18.08997468368932,1.739536817848768,1.43502342483192,9.138420085215984,-1.0103400514881211,-1.9795516637449229,0.17981754751613527,0.20058715531768745,-2,-4,2,24,115.13010039371402,94.48158275580772,94.00333333333334,0.5087579402940078
13,18.69341219716496,9.312153645679834,1.3603231378457483,1.7621559534352735,9.570996809942582,1.9531311699681893,0.972955464367739,0.19221970272494382,0.17044576235185468,4,2,2,24,115.13010039371402,95.93039505024404,94.00333333333334,2.0499929615021095
14,19.293787803823548,-9.438712418132758,0.9782446745275208,2.074006493103515,10.023910147072336,1.924776611196844,-0.9416198149870193,0.194598052751106,0.16876177160840888,4,-2,2,24,115.13010039371402,97.37738278193582,94.00333333333334,3.589287027342091
15,9.679981463998049,-18.612000000000016,2.116743706971409,4.784020325380871,9.642514088688575,1.0038856438232666,-1.9302020021763153,0.3714847814270178,0.25222767430226556,2,-4,2,24,115.13010039371402,96.16349795362294,94.00333333333334,2.2979659802378554
